,Unnamed: 0,tweet,class_multi,class_binary
15217,15217,31 maja se obdob epide iztek zato bo v ponedeljek naš gost minister za zdrav da bo pojasn kaj za vsakd življ pomen konec epide kater ukrep iz varov javn zdrav še velja in kako se naše življ varno vrača v normal tirni,0,0
15218,15218,očitn še ni splošn zaved kako izjemn razmer so,0,0
15219,15219,zdaj pa nehaj bojan ker me že ornih palec boli,0,0
15220,15220,ker se je verjet zbal da ga bi nekater napak razumel in mislil da se tudi njemu zdi pametn sredi epide poziv k zborov proti vladi ki ni popoln je pa vsaj deja,0,0
15221,15221,posamez podjet bo lahko prejel do 9 999 evrov pomoč,0,0
15222,15222,kdo bi vedel bi bilo super da jih en novinar vpraš zakaj je pri nas dovolj social distan,0,0
15223,15223,izvol tukaj lahko pogled na kater pumpi so še na voljo,0,0
15224,15224,v ameri zvezn držav kalifor zarad širjen okužb z novim koronavirus razglas izredn razmer,0,0
15225,15225,sveti oče mednarod razstav prisp k rasti kultur srečan,0,0
15226,15226,on niti tolik blizu doktor znanos ni kot sem sam doktor sem prejel res da kot sinov zastopnik torej sem bližj od tebe in vinku podobn tako je dovolj blizu tvoje pritl nivoj,1,1
15227,15227,hehe mi pa smo do zdaj samo enkrat prekorač 7 30 danes smo se za ziher izjem zbudil kar ob 5 nikol ne veš kaj zanim prina dan,0,0
15228,15228,lepo te bo videt čez 14 dni na intenz negi v bolni samo takrat te bo minil da se boš smejal ker se boš boril za svoje lastn življ okužen s coron virus,1,1
15229,15229,pa to tudi ni stvar sindik skrb za sindik zadev pa bo komand in vse ostal je drugj in tako mora biti sindik bo zdaj odloč ali bo polic na meji ali na cesti ali ma ne ga srat,3,1
15230,15230,ceplj ni ideolog ampak zaščit skupnos po takšn sprevr logik je tudi obvezn šolan ideolog,1,1
15231,15231,trdit da znaša tehtan tržna vredn 1 5ha stavb in kmetij zemlj v trent oceni na 11,0,0
15232,15232,kot hotel lahko za svojo nastanit potrd da ima prav sloven ne zaprav tako kot tujci,0,0
15233,15233,podatek da nisem edini me je tako ganil da bom v znak prazn neumod zapust pisarn,0,0
15234,15234,firme ki proizvaj in se ukvarj s plastik lahko pa bi jo tudi poslal v menge na uglasit da bi poroč brala in ne pela,0,0
15235,15235,v izredn stanj je vlada poobl za sprej izredn ukrep v nasprot z zakons določb v korist zdrav ljudi pravn varnos in stabilnos gospodar,0,0
15236,15236,ljublj župan zoran janković je po informacijah naših lokaln virov v karant ker je bil v stiku z osebo pozit na koronavirus to pa naj bi bil po pripoved našeg vira janković sin virus naj bi prinesel s petkov kolesar dogod v prestol,0,0
15237,15237,zgled da je to klet velik ljudi do sedaj obisk levih in desnih dobr vin imajo,0,0
15238,15238,trap nam s prepoved potov v zda dela uslug ker tam pa bo dizaster mark my words,1,1
15239,15239,kdo ga je že odvrgel mogoč g janša pa saj je bil samo politič dr pa kako dolgo ali bo kaj odgovar,1,1
15240,15240,se ne strinj odnos do janše je skoraj kot do drožl skupaj sva fucbal igral,0,0
15241,15241,ljudm novak bi kot evropos raje opozor na neresn vlade ker je na pomemb sestanek o delitv eu sredst poslal le državn sekretar ampak je zgled ranjen ego večji probl kot brusel milijon,1,1
15242,15242,posled množič indokt šolstv z offic je ta da se večin zadev sedaj pošil kot docx namest da bi se uporab manj nevar in vsem dosegl pdf ali kaj podobn,0,0
15243,15243,pono usta preso zakon o oplodit z biomed pomoč v levic želij odprav diskr in v ustavn preso znova vlož zakon o postop oplodit z biomed pomoč ki je zdaj omejen le na pare,0,0
15244,15244,javni sektor te rolic srat papir ni prinesel od doma temveč jih je odtuj v kakšn javne zavod šoli morda gledal direktor in agencijah,1,1
15245,15245,tukaj se je sam razgal tako da ni noben dvoma izpod kater kamna je prilezel,1,1
15246,15246,števil okužen v sloven kar narašč v zadnj dneh je pravzaprav vsak dan več novih kot prejšn dan je za radio sloven poved infektolog bojan beović ki pravi da velik delež okužb še vedno priha iz tujin,0,0
15247,15247,v ligi nba smo po sedmih tekmah ki jih je izpust zarad poškod gležn dočak težko pričak povratek luke dončić in to kakšn,0,0
15248,15248,a bojo kombin pele na pogreb repertoar je dovolj komunajzarjijugonostalgik,1,1
15249,15249,kako neskon primi in hujsk manipul je jonas silim se da gleda neko njegov oddaj in je res prav patetič nič,1,1
15250,15250,aja a oni spostuj omejit ja zakaj jim pa že prej niso rekli da naj bojo tam na gmahu jebel cesta,1,1
15251,15251,noben struktur se ne bo samoocis,0,0
15252,15252,absolut korleon nekaj na to temo človek sem slišal reči da imajo srečo ker jem tudi najcenej konzer in briket da se vidi da sem doslej jedel kar sem dobil zdaj tuhta je to dobro ali slabo hvala prijatel za odgovor j p,0,0
15253,15253,na internet pravkar potek 2 teden spletn festiv my darlin quaran short film festiv ki brezplač prikaz izbor vrhuns filmov na temo distop ta teden je na progr tudi slofil 2045 ki smo ga večkr pokaz tudi v kinotek,0,0
15254,15254,vse o odlog plačev posoj za podjet in prebiv pri podjet prepoved izplač dobič in nagrad,0,0
15255,15255,dejan nekaj pregr še noben epide nismo premag vsaka izgin sama,0,0
15256,15256,a je že kaj žal da so šli v koali ali še ni dovolj degrad,1,1
15257,15257,udbov očitek v resni na tiste pogovor ni bil korekt seznan posred v javn za čisto diskredit ko bi ga na koncu moral seznan z očitk da bi lahko odgovor pa ga niso in niso ponud možnos ugotov sodi,1,1
15258,15258,simon sellar je avstr pisatel urednik skrbnik spletn portal ballar in avtor knjig applied ballardianis memoir from a parallel univer pri založb urban prisluh rkhvinter,0,0
15259,15259,kakem komunajzar so vlomil v vikend bajti v beli krajin in sedaj tak alarm ampaj vojsk pa ne to pa ne se jo bojij sloven vojsk se bojij,1,1
15260,15260,52 za proti 31 tretj vlada jj je bila izvolj z enaki razmer za in proti kot mandatar janša,0,0
15261,15261,ob 20 uri sledi romantič drama samo tebe si želim dear john ki je nastal po knjižn predlog nicholas sparks beležn,0,0
15262,15262,nemci se na velik naseljuj na madžar praktič pa noben madžar ne zapušč svoje domovinel zakaj,0,0
15263,15263,takšn besed so samo za izbran drugi jih niti ponov ne smejo,0,0
15264,15264,ko se ločiš se skupn deli a če se melan loči je pol amerik naše,0,0
15265,15265,kolikor vem se odziv samo na grožn novinar,0,0
15266,15266,ne drži gre za metodolog razvr tudi pri označ na rovaš je tako,0,0
15267,15267,ne podpir ne podpir 2k zapos in ne podpir prisil mesečn plačev včasih ste znali objekt poroč sedaj pa poroč v stilu kar je levo je dobro vse ostal pa je zanič kdor vas želi gleda naj plača ostal pa pust na miru,1,1
15268,15268,navodila kako ravna s hrano ki jo prines iz trgov,0,0
15269,15269,kot mulc sem velikok videl polež pšeni in zdej mi ni klikn da se bo to ponov,0,0
15270,15270,misli da ne pogovar ste se z lmš za skupen nastop in je tik pred zdajc rekel ne pri odstop pa tudi ni nihče nič vedel,0,0
15271,15271,tale komunis kopriv iz komunistič strank sd dopold jodla v parla popold papred parla jeben fašist,1,1
15272,15272,ga ne bo prvic ni imel partij knjiz drugi premag je komunis ljube balkan bodo raj se kaksn partiz pravlj posnel,1,1
15273,15273,glasb ne izbolj le počut ampak tudi zdrav srca,0,0
15274,15274,s kom naj se brati s turki mi spada v sredn evrop naši bratj so poljak čehi in slovak s slovak smo sloven celo iz iste družin pridruž se nam bi tudi hrva sloven kajkav in del zahodn ukraj,0,0
15275,15275,tolik okužen nismo imeli od mesec april odkod prihaj okužen,0,0
15276,15276,niso pa napis da se je do kredar pripel s helikopter,0,0
15277,15277,grem spet v kr bi se kdo javil da počas naj napiš kar v vedu kje se ustavit,0,0
15278,15278,pa zunan meje je treba zapre nemci so čisto samosvoj če nisi nemec ali nimaš tam firme pozab na uspešn ostan le še cenen delo sila hvala za tako eu,0,0
15279,15279,glede na to kolko je zapos na tem zavod za social kulturnik maš takoj državl vojno,0,0
15280,15280,nala to pa je tak boječk pes saj ko bo zrasl bo pa strah in trepet,0,0
15281,15281,slovo uspešn sloven športn delav tone vogrin in bogdan gabrov sta spregovor ob smrti janez kocijančič svoj dolgolet vodje piše,0,0
15282,15282,povab jo in ji pokaž realn mogoč ne bosta več diamet ko punca sestop iz oblak,1,1
15283,15283,zahvaljuj se vrhovn sodišč pri oprostit janez janše po njeg zaslug lahko sedaj uradn organ rečem kurbe,1,1
15284,15284,sem zaznal da bo akcij v parkih ja mogoč pa res prlet naokol kej,0,0
15285,15285,dve ekipi več bi naša liga z lahkot prenes prej imam občutek da ima vse preveč besed tudi tv,0,0
15286,15286,volitv ali pa dogovor dve točkov progr voliln siste 2 volitve boste to nared in zakaj ne,0,0
15287,15287,se pa čudovit vklapl v skrajn levičar tv slo,1,1
15288,15288,izposoj in prvih 50 stran že za mano žena hoče da kuhin posprav a bom preizkus sveto jezo,0,0
15289,15289,morda bo sedaj dobronamer naivn navdu nad bitco in block postal jasno da je zadaj čisto nekaj drug od svobod denar,1,1
15290,15290,ko se v bruslj pogovar o denarn pomoč se je potreb prije za denarn vsaj tako vse bolj kaže,1,1
15291,15291,sem mislil da si liber in razum mesto sodne oblas v siste ustro držav,0,0
15292,15292,ampak menda ne bo zdaj vsak sam svoj diy epidemiolog ene grobe zaščit smern za posamez skupin dejavnos pa ja moraj biti,0,0
15293,15293,napoved ekonomis morebit hitri odboj nemči bo iz reces potegn tudi sloven izvoznik,0,0
15294,15294,kolikor vem obstaj dezurn zobne ambul prav v ta namen nic cakat pogled kdaj delaj in se tam na vratih naslik z obrazlozit da boli obicaj se tovrst primer obravnav predn in brez posebn procedur z naroc ter se manj s cakanj,0,0
15295,15295,maske bomo nosil ja v tej vročin bomo zamask naj dodam še šal pa rokav tako za ziher kdo bo odgovar ko se bodo pojav posled nošen mask komu bomo izstav račun,1,1
15296,15296,nijz sporoč da je potrj okužb na letal ki je prist na ljublj letal,0,0
15297,15297,saj ni probl da si date plačo na višji razred ampak ni pravi čas da s tem jezit ljudi in to vladat komaj 1 teden,1,1
15298,15298,strinj se pretirav se s poudar da bodo učenc mogoč malo v zamud z jemanj nove snovi tudi za otrok je to obdob tesnob ravnatel in ravnatel bi lahko izbral kak bolj mehak prijaz pristop,1,1
15299,15299,janša dal navod minist da bi prikr poten korupt dejan via,1,1
15300,15300,kresl po tv rekla ostan doma potem pa kolesar po ljublj,1,1
15301,15301,ja to pa je posled socializ komuniz ki bi ga radi ponovn uvedl aja venezuel je vaša intimn opcij mar ne ali pa kitajs s svoji nadzor a ne,1,1
15302,15302,ostra reakc organ pregon bodo vložil prijav proti tiste ki o tem poroč,0,0
15303,15303,vlada ljudi dala v karant ni pa poskrbel za organiz bivan tam kje so tisti dobri stari časi vlade marjan šarca tiste vlade ki je sodeč po člank v sloja nared vse odličn razen tega da je odstop mar ne v slo,1,1
15304,15304,če upošt podatk s spodn slike je umrlj ocenj na 4 od okužen oziro malo pod 6 tistih ki se zaved da so okužen po teh podatk je 30 asimptomatič ki najbrž ne prid v noben statistik,0,0
15305,15305,tam njihov vlada ni vrgla puške v koruz bist,0,0
15306,15306,glavn da imajo stars in nvo ji na njen racun 5 minut slave,1,1
15307,15307,svetov dan brisač me spomn na butnsk in vodnik za avtoštopar po vesolj,0,0
15308,15308,tudi španšč franc in italij fura diapozit,0,0
15309,15309,človek ki ne ve kam sodi presledek kako se uporab narek in vse ostal osnov nima kaj počet v vladi odhojsaj druga lepo prosi,1,1
15310,15310,ocena zdravnik je lahko taka ali drugač a da se levi pristr novinar vtika v to delo je pa krimin in to novinar ki ni sposob najosnovnej infor podat korekt goebbel tv ali tv slo kam smo padli eno samo hujsk,1,1
15311,15311,shod proti sovra zbran kar nekaj ljudi proti pričak da v petek v lepem vremen ne bo nikogar,0,0
15312,15312,baje da resnih spostit ni in je vse precej omejen šele po 15 5,0,0
15313,15313,pozdrav ime ne pomen nič nvo pomen nevlad organiz kako si lahko neodvis od svoj financer lp matij,0,0
15314,15314,bo gledal zavist in žalost,1,1
15315,15315,takih deklar bojkot pa pravil ni zganj je kdaj manjk ali sta pa prišl pretirav s tem grupis na dan državnos ni dobro,1,1
15316,15316,takrat ga dobij kolesar če za večno odpeket ali odkolesar preko kolpe in iz sloven v vašo yugo nostal,1,1
15317,15317,groza na galaksvag ne vem če sem prav napis živi prijatel moje mami tam se mi je zdelo kot pri nas na kofcah,0,0
15318,15318,torej bi polic moral vse ki so nosil transpar na kater je pisal smrt janšiz aretir in zapret ter bi vsi moral biti proces na sodišč poraj se vpraš bi moral ali bi lahko,0,0
15319,15319,kakor se lahko sliši čudno a odločit morda ni neumn pa čeprav sama varda je neumn da ne govor o njene šefu,1,1
15320,15320,ne vem nisem strokovnjak peojek mi je svetov 2slojn tudi izracun je da ni racun cena prihranek tudi na racun ogrev skozi okna se mi zdi pa manj svetlob tudi sem pa pozab detajl je tega 12 let,0,0
15321,15321,tako nizko kot je šla ta oddaj se ne da iti,1,1
15322,15322,ali bo nasled repres ukrep da se bomo moral zaklep v hiše in stanov,1,1
15323,15323,saj bom dobil ni štos v tem izgub za pet dni že sicer časovn bitke,0,0
15324,15324,pri nas te ne ampak je v enem tednu razli v količ mask grozn velik razkuž rok je tudi že šlo misli da smo v prvo imeli srečo vnaprej pa dvomin če se folk ne bo spamet oz ne bo vlada za jesen spet uvedl obvezn maske vsaj v trgovinah itd,0,0
15325,15325,skupin krka je v prvem pollet dosegl proda za 803 8 milijon evrov kar je šest odstot več kot v primer lansk obdobj in ustvar 160 3 milijon evrov dobič oz 15 odstot več kot v istem obdobj lani,0,0
15326,15326,kaj delat v tem sivem popold imamo idejo prid na koncertd kako vključ radio ali odklik na kjer lahko koncer tudi gledat razpolož bo uigral,0,0
15327,15327,saj to je probl koment naj samo medij eksper,0,0
15328,15328,spremljamo dogajanje kljub ustavit javn življ zarad epide koronavirus se kakov zraka v držav ni izbolj opozar na zbirn o coronavirus,0,0
15329,15329,pol pa še proti politik ki misl da je še čas da se malo zajebav da nebi kdo pozab cerar ovadit,1,1
15330,15330,od kod vaša paranoid je vaš blodnj siste okrog jj posled uživan pas kakšen odnos imate do konopl thc,1,1
15331,15331,hobotn povezav kb 1909 mladin žilne oporn in boris peric via,0,0
15332,15332,aleksander jančar si je sredi portorož omisl turistič kamp na črno via,0,0
15333,15333,verjet si mislil vatle čeprav so vafli ukusnej še posebej če jih primer s politik če si mislil na vse opcij novinar upam da nisi imel v mislih orban medij v sloven,1,1
15334,15334,točno v prvem ga da ubiti politb v druge bi ga sam,3,1
15335,15335,dobro jutro danes bo delno jasno z občasn pove oblačnos pihal bo jugozahodnik jutri bo nekolik bolj oblačn in vetrov,0,0
15336,15336,počakaj da bo nekaj zdravnik v karant in potem lahko ti opravl telefon delo od doma,1,1
15337,15337,drži kot pribito to lastnost bi moral čisto vsak med nami popraviti,0,0
15338,15338,gužva bi bla unders se enkrat tolk kot je kapacitet dvoran jih je zuni ostal,0,0
15339,15339,saj sta samo dve možnos ali se prekuz ali pa bo potreb žrtvov nekaj ljudi ker ne bo za denar za najemn za nič hudo bo še sam to ljudj ne verja,0,0
15340,15340,pobre golob vejo da smo tukaj ker redno chill na streh naseg bloka,0,0
15341,15341,tudi v italij se efekt ukrep kaže po cca 14 dneh dan ali dva prej in v teh 14 dneh je števil okužen zrastl x10 ali so ukrep dovolj za upadan ne le linear bomo še videl linear pri 5k novih na dan tudi ni super,0,0
15342,15342,tole je samo opomnik da se v petek na vrača liga nba mi že komaj čakam,0,0
