,hate_speech,offensive_language,class,tweet,is_offensive,is_hate
20507,0,2,1,receipt i still rememb that time lawrenc left me a vile voic mail he wa angri call me a ho and everyth lol,1,0
20508,0,2,1,red sox fan bitch the loudest about right field their hitter exempt from hit them out too yanke yankeestadium,1,0
20509,0,3,1,red bitch with me dark skin friend callin talkin bout come and get me,1,0
20510,1,2,1,ref final call it when it is an arm ball but those hoe did not count the hand ball in the mexico game k yesiamstillsalti,1,0
20511,0,1,0,regular joe rockin tha boat that is us redneck yacht clubbb,0,0
20512,0,3,1,reina yoshii in cock blow threesom with her hairi pussi teasingcock,1,0
20513,0,0,0,rememb that fear is there to guid you not crippl you,0,0
20514,1,2,1,rememb when i said uchiha are faggot thi week sasuk reaffirm that with fli color,1,0
20515,0,3,1,rememb when i told you all bout my cowork not lookin out a coupl week back karma a hoe got hi ass,1,0
20516,1,2,1,rememb when i would spank everyon in meme war becaus i do faggot,1,0
20517,0,3,1,rememb when black girl out number in front of shit i am 9 hungri you 7 stupid hoe,1,0
20518,0,8,1,reminiscin on my swinger day when i drove a caddi and my bitch sport a finger wave,1,0
20519,0,3,1,repeat after me where my bitch,1,0
20520,1,2,0,republican are not the onli racist in america we have racist democrat too but do not play the token negro card,0,0
20521,0,0,0,rescu eleph calf nunai look fuzzi at the intern fund for anim welfar rehabilitati,0,0
20522,1,2,1,retweet to spam thi faggot dick go,1,0
20523,0,1,0,rev charli rangel what union stand for are spiritu damn thing like inflat rat,0,0
20524,0,0,0,review the yank are come a militari histori of the unit state in world war i via,0,0
20525,0,0,0,rewrit tinker with it is offici languag regard samesex relationship divorc remarriag etc but noth is set in stone at all,0,0
20526,0,3,1,rick is not a bitchthewalkingdead,1,0
20527,0,3,1,ricki is such a bitch when it come to girl,1,0
20528,1,2,1,ride in that ooo bitch it is nasti,1,0
20529,0,3,1,ride my quad with thi bitch,1,0
20530,0,2,1,ride wit my old dude di nicca bangin freshprinc summertim,1,0
20531,0,3,1,rihanna just slay ani bitch,1,0
20532,0,3,1,rihanna must got the holi grail of pussi,1,0
20533,0,3,1,rihanna favorit thing about white hous visit my presid be black solidar poke whiteynot wise,1,0
20534,0,3,1,rikanya get thi bitch out my dm,1,0
20535,0,2,1,rise up go to get higher and higher it all hip and nip otherwis i are not eat,1,0
20536,0,3,1,roll that weed bitchshak that ass hoe,1,0
20537,0,3,1,roll tide bitch,1,0
20538,2,0,2,roman cathol in the us are trash they give cathol in europ a bad name,0,1
20539,1,2,1,roman on gta iv is a pussi,1,0
20540,1,2,1,ronni radk a fuck fag fronz own hi ass,1,0
20541,0,3,1,ronni kamm is a pussi,1,0
20542,0,3,1,rosco would get jealou though he a bitch,1,0
20543,0,0,0,rose color glass onli you guy wvnextin6,0,0
20544,0,0,0,roseann realli bum me out the show and the woman on that note it is time to chug some zzzquil,0,0
20545,2,1,2,rose be redorchid be bigger dont tell yo daddyy fuckin a nigger vddie,0,1
20546,0,3,1,ross a bitch for not respond,1,0
20547,0,3,1,ross got amber rose nake these hoe are not loyal wiz,1,0
20548,0,3,1,ross text me back you twat,1,0
20549,0,0,0,rotherdam rapejihad coverup young girl sacrif on altar of polit correct in favor pf paki pedo gang,0,0
20550,0,3,1,round 3 on you hoe chitown sb2014,1,0
20551,0,3,1,row for the hoescurl for the girlsplank for the skank deep cut for the slutsquad for the broadsno pec no sex,1,0
20552,0,2,1,roy hibbert so trash it is unbeliev,1,0
20553,0,2,1,rt stop be a hoe sheesh i want 3 boy,1,0
20554,0,4,1,rt when i see you walk up i think hoe,1,0
20555,0,6,1,rt for a hdm everybodi block bitch too,1,0
20556,0,0,0,rubi is not ugli bunga bunga,0,0
20557,0,0,0,rudi throw fastbal near charli chinno sweat crist duck giuliani campaign polit in florida dog,0,0
20558,0,3,1,rule number one never pursu a bitch from da ova side,1,0
20559,0,3,1,rule number two do not trust nobodi especi a bitch with a hooker bodi,1,0
20560,0,3,1,ruley a bitch ry,1,0
20561,0,6,1,run in ya spot smash ya hoe fuck on ya couch,1,0
20562,0,3,1,run it in her pussi like a crash dummi,1,0
20563,1,6,1,run it up first these hoe come later,1,0
20564,0,3,1,run out with the baldhead bitch thing,1,0
20565,0,3,1,run that nigga you do not want that nigga but i need a bad bitch that is hotter than me,1,0
20566,0,3,1,runnin so much game i fuck around lap a bitch,1,0
20567,0,3,1,run danger low on cigarett these bitch better last me till monday or tuesday,1,0
20568,0,0,0,russel martin had a miser season but is quietli have a good septemb yanke bluejay mlb,0,0
20569,0,3,1,russian roulett that hoe,1,0
20570,0,3,1,rusti hoe to bumpin 2 me needdanam,1,0
20571,0,3,1,sof for keep me sane when i am a cunt,1,0
20572,0,3,1,sof to all the hoe wait up for that goodnight text bitch pleas that nigga do not love you,1,0
20573,0,3,1,sof the young bitch femal,1,0
20574,0,2,1,sof to flow well varsiti soccer tomorrow you all are play ironwood kick their ass i am pretti sure thi fag is play,1,0
20575,0,3,1,sof to my luu these are down bitch do not fuck with them,1,0
20576,2,1,2,sof to my favorit nigger to work on the plantat just rememb next time ask for the watermelon do not steal it,0,1
20577,0,3,1,sof to the fine bitch at walmart just now melt me at the ankl 00,1,0
20578,1,5,1,sof to thi hoe tonight old hate ass,1,0
20579,0,6,1,sof that real bitch,1,0
20580,1,2,1,sof to dat bitch ass nigga in alabama who want to kill me goodlucc,1,0
20581,0,3,1,sof to my ace boon one of the few of the real girl on campu youmynigga,1,0
20582,0,0,0,sof to my mom came home to taco and browni,0,0
20583,0,3,1,sof to my old hoessof to my new hoe,1,0
20584,0,3,1,sof to the homi niggah stay make bomb food when we high af,1,0
20585,0,3,1,see i told you all nikko wa hold her ass up that bitch are not got no upper bodi strength,1,0
20586,0,3,1,send you all bitch ass fish with us we are not beat san antonio all season i do not want to play them nigguh straightup,1,0
20587,1,5,1,shit i want a bitch so bad that i would eat her in front of her kid,1,0
20588,2,1,2,sir pleas go text your mexican bitch becaus i am not fix to deal witcho childish ass,0,1
20589,0,3,1,smh mayb they do not want to be actual whore if you have wet pussi you should not have a dri purs,1,0
20590,0,0,0,snl mock entir obama tenur in ebola skit hot air,0,0
20591,0,0,0,somebodi pleas bring out of my hotel room and hire me for someth realgt i work hard for somebodi throw me in the trash iwantout,0,0
20592,0,3,1,soo guy those tweet are bullshit be you and if the bitch is to stupid what she want then she not stupid it is that she doe not want you,1,0
20593,2,1,2,stfu bori fagjo becaus he a faggot make sens now right bran prolli real nurtur lol,0,1
20594,0,6,1,stop text these hoe good morn,1,0
20595,0,3,1,swag bitch i am seriou,1,0
20596,0,2,1,sad that girl look up to kim so much like damn she got famou from be a hoe and make sex tape we need to find better role model,1,0
20597,0,4,1,sadboy bitch we worldwide,1,0
20598,0,6,1,said you a mean bitch,1,0
20599,0,3,1,sakurako leg spread wide as she take a big cock deep in hertwat,1,0
20600,0,0,0,saltin cracker for dinner lol sad lyfe,0,0
20601,1,2,1,salut spit on my chest like a nasti bitch,1,0
20602,0,3,1,salut a real nicca,1,0
20603,0,3,1,sam is hand down easili no doubt in a million year my least favorit charact such a littl bitch freaksandgeek,1,0
20604,0,3,1,sam is such a bitch ronni got in a fight becaus of you,1,0
20605,0,6,1,same bitch they be all in my face bout how they could not do it be the same bitch all on hi dick,1,0
20606,0,3,1,same hoe said i could not get it tryna kick it,1,0
20607,0,3,1,same hoe with they ass out tonight go to be sing jesu love me in the morn,1,0
20608,0,2,1,same nicca tryna be around me the same nicca that use to down me,1,0
20609,1,2,1,same peopl bitchin about jetpack and shit in aw are count down the day until it come out buncha fag,1,0
20610,2,1,2,same reason you look like anthoni davi with them eyebrow whi the fuck do nigger act so differ when girl are around,0,1
20611,0,3,1,same shit but your bm tho if my ex want to go fuck my enemi may god be with her are not my hoe no more,1,0
20612,0,3,1,same that wa back when i found myself listen to mad real hip hop zero bitch in sight,1,0
20613,0,0,0,sapet che vi odio ho finito,0,0
20614,0,3,1,savag can fuck right off shirti cunt,1,0
20615,0,0,0,saw 5 pick up a dime off the floor with her toe appar my monkey toe gene is strong with that one,0,0
20616,1,2,1,saw a vine of kobe call dwight howard you a bitch ass nigga,1,0
20617,0,1,0,saw browni on the kitchen counter bit into one and immedi a surg of pain and spice hit my tongu chili flake eff you brian,0,0
20618,0,3,1,saw my dog humpin thi femal dog the other day now the femal is wait outsid my door for a quick hook up my dog get bitch,1,0
20619,0,3,1,saw thi bad bitch today,1,0
20620,0,3,1,saw thi littl freshman ho with what look like spike dog collar stupidest shit ever so everytim i saw her i said so sexi lmao,1,0
20621,0,3,1,saw three grown men on a motorcycl that bitch wa bare move lmao what the hell,1,0
20622,0,2,1,say i am wrong but i can treat that pussi right,1,0
20623,0,3,1,say it again alotta you bitch standard are nigga that is outta you all leagu,1,0
20624,1,2,1,say it to me when i confront you pussi fuck,1,0
20625,0,3,1,say it is all about the hoe when it is all about ou even when i am with my hoe i tell them all about you,1,0
20626,0,3,1,say my fuccn name hoe,1,0
20627,0,3,1,say my fuck name hoe,1,0
20628,0,3,1,say what ya want but if i am singl and i have the opportun to have a dick in my ass and pussi at the same time i am about to take it,1,0
20629,0,3,1,say what you want about but that bitch ha pipe,1,0
20630,1,5,1,say you love that bitch so much i will kill yo ass in front of her,1,0
20631,0,3,1,say you love that bitch so much i will kill you right in front of her,1,0
20632,0,3,1,saya natsukawa get her pussi fuck and lick by two hornyjapanes,1,0
20633,2,1,2,scandal a negro bed wench fairytal and propaganda via a must see for hebrew daughter of zion,0,1
20634,0,3,1,scari bitch on twitter never the nigga the have a crush on alway on some oomf shit,1,0
20635,0,0,0,schoolschooschoschscsststastaystay hstay hostay homstay home,0,0
20636,0,3,1,school ghetto as fuck,1,0
20637,0,3,1,school suck more dick than the hoe who attend it,1,0
20638,1,2,1,scientist have recent discov that bitch do in fact be trippin,1,0
20639,0,0,0,scott brook find new way to flip me the bird each game i know it is the right move but idontcar kdstreak imsad,0,0
20640,1,2,1,scott told me at work today he want to come over to get me drunk and then seduc my girlfriend i will kill you bitch,1,0
20641,0,6,1,scrappi got the hoe it is 3 of them on stage i wonder how mani in the audienc,1,0
20642,0,3,1,scrappi mom run all hi bitch away,1,0
20643,1,2,1,scream like a lil bitch,1,0
20644,0,3,1,scream money over hoe nigga you are not fuck shit,1,0
20645,1,2,1,sean kingston look like a facebook dyke,1,0
20646,0,2,1,search the term obama and twinki and get a bunch of peopl rehash the same hand of joke while have no idea whi hostess fail,1,0
20647,0,3,1,seasid smell like stank ass pussi bruh,1,0
20648,3,0,2,seattl mayor elect thi year a choic between a bunch of women nonwhit and faggotsfag lover,0,1
20649,0,0,0,sebastian is high on cat nip rn,0,0
20650,0,3,1,second time these gentrifi bitch got on my nerv thi morn,1,0
20651,0,3,1,secondari play like hoe,1,0
20652,0,3,1,second from the end what is it go to be pull the trigger bitch,1,0
20653,0,3,1,second from the end what is it go to be pull the trigger bitch,1,0
20654,0,6,1,see i am about to stop get on thi here twitter argu with you hoesstupid is a trait that i do not not fuck with,1,0
20655,0,3,1,see bitch ruin sport kobe do not play no damn footbal either you wa look to be mention for stupid or ya momma a hoe or both,1,0
20656,0,1,0,see me ride out of that sunset on your color tv screen tnt acdc,0,0
20657,0,2,1,see my nig today somebodi who understand the music like me,1,0
20658,0,3,1,see nigga they be mad and all these hoe go,1,0
20659,0,0,0,see the jumbotron that is where the jig is,0,0
20660,0,3,1,see two of hi bitch in the cluuuuub what he do for a live,1,0
20661,0,3,1,see when you paid them bitch pay attent but when you broke you never mention so fuck them and keep it strictli pimpin,1,0
20662,1,2,1,see whi these pussi need their gun,1,0
20663,0,3,1,see you fag in 8 hour,1,0
20664,0,3,1,see you on the tron side bitch,1,0
20665,2,1,2,seegt it a fine linegt kill faggot doe not chang the sourc of their creation which is stupid peopl overbreedinggt periodgt,0,1
20666,1,2,1,see he alreadi know he a faggot lmao,1,0
20667,0,0,0,see anoth basebal team just make me want to book my trip right now,0,0
20668,2,3,1,see elder queer coupl marri realli is emot they get to live their final year with equal and with digniti,1,0
20669,0,3,1,see so mani basic bitch rn,1,0
20670,2,1,2,see ugli bitch get pregnant let us me know that nigga swill fuck anyth with a pussi alcohol is no longer the excus you wa press,0,1
20671,3,0,2,seem like da color folk be gettin in da way late i just sayin,0,1
20672,1,2,1,seen glo eat a twat on stage watch that shit and get eaten in the middl of a popul concours if i are not mistaken,1,0
20673,0,3,1,seen it all befor bitch got a man but she scheme on the low,1,0
20674,0,3,1,seen nicca come up i seen nicca fall,1,0
20675,0,2,0,sell ex lax browni in front of meijer to pregnant women goodde,0,0
20676,2,0,2,senat is an anchor babi go back from where you came natur born canadian,0,1
20677,0,3,1,send me an emojii and i will tweet whi your a pussi,1,0
20678,0,3,1,send that bitch a smiley face bitch love smiley face,1,0
20679,0,2,1,sendin the link to wishi washi to my old hoe,1,0
20680,0,3,1,senior privileg bitch,1,0
20681,0,1,0,sent idea in to voem they onli seem to want to hold testingdril in nice weather we need to run mock incid in bad weather night,0,0
20682,0,0,0,seriou question here how mani countri song mention honkey tonk,0,0
20683,0,3,1,seriou question what do white boy pull up on bitch bumpin,1,0
20684,1,2,1,serious if you are live at someon is place for free the least you could do is help keep it clean ratchet lazi hoe,1,0
20685,0,0,0,serious read thriller like book spook me more than most horror movi bookgeek,0,0
20686,1,2,1,serious retard is a realli funni word,1,0
20687,1,2,1,sesh with my nword say it like a white kid ye my kush is betta than your you are a who are so pleas kill yo self fool bitch ass,1,0
20688,0,3,1,sessi a bitch but is a real homi unlik gabbi,1,0
20689,1,2,1,seven digit nigga two comma hoe,1,0
20690,0,0,0,sew is also a requir to be an isi jihadi girl keep the men cloth present isisfemin,0,0
