,tweet,is_offensive,sporni_govor
16260,Ne vem kako je s pošilj teh depeš in to a vsebin zapis v tem tekst prejkon držiTak pač je,žalitev,1
16261,1000 testov je sicer ogromn za Sloven tudi več kot so jih na najbol zased dni izvedl v Južni Korej glede na števil prebiv Vpraš ki se mi še vedno postav je ali imamo dovolj dober vzore da vemo kje se virus širi znotraj posamez skupnos,ni sporni govor,0
16262,Hvala Ivan to vem Vpraš na kater nimam odgovor je kam taki primer praktič samozapos lastnik enooseb doo sodij v kontek sprejet zakon Kater oblik pomoč si lahko nadej saj gre za samozapos v bistv,ni sporni govor,0
16263,Sola je zal obvezn Ga ne bi poslal ampak smo pokoris solsk dopust Je pa moj otrok pamet in nosi tudi pri pouku masko Nasa bolni je pa zaprt In tako bo zgled ostal se kar nekaj casa Take ukrep kot jih ima OI najbrz nima noben bolni v Slo,ni sporni govor,0
16264,Varnostnik majo Varnostnik Javni uslužb v neki mali držav Varnostnik,žalitev,1
16265,ma pa un komplet dva nova porša in ostaj edini v mestu z dvema,ni sporni govor,0
16266,Kaj ti pomag ves napor ki ga daješ kot stran da bi zadev delov če nekater osebk tako štalo naredijoT se ni zgodil iz včeraj na danes se je vedel da ima Breznik ego pogolt na denar in rad pije prava samomor mešan za visok politik,žalitev,1
16267,ja itak pa takoj preusmer pozornos da je nekaj namešt spolitiz in to lahko vse vladn garnitur uporab v nedogled Zato pa je treba imet siste kjer se to zminimiz Prepros pregled Vsaka sredn firma ima take siste,žalitev,1
16268,To da bi bila na oblas ena sama stran ne bi bilo slabo če pogled uspešn držav kot sta VB ali ZDA Sta pa oba pozab na nekaj precej bolj pomemb probl je če v opozi ni noben strank,ni sporni govor,0
16269,HVALA ZA VSE GORAN BRKIĆOl je uradn potrd slovo velik žabar Goran Brkić V dveh letih in pol ni igral tolik kot bi lahko je pa pokaz kaj pomen pripad Kaj pomen srčn Še sloven se je naučil govor Hvala za vse Brko in srečn,žalitev,1
16270,Vuk Godin je sramot celo za levic ker s takim kadri odganj tudi leve intelek ki jih je sram takih butast bab,žalitev,1
16271,Pa kaaak Če smo pa ja vsi doma samo zlobn nekaj o regist natolcuj,žalitev,1
16272,Kaj je tukaj pametn Podjet lahko obdrž vse zapos ampak če po koncu ukrep ne bo imelo za plače kaj nuca zaposlitevN bolje da jih 50 obdrž služb kot pa stečajOd kje vam ta vaša ekono,žalitev,1
16273,To da bi z nacionalistič televiz dobil presež količ nizkot politič propag bi bilo dovolj hudo Ampak da bi to bilo nadgraj s še pove minutaž idiots oglaš s prekinit celovečer filmov pa zbuja sum da je SDS res namern zlobn,žalitev,1
16274,Ta itak ne bi bila nikjer kaj prida Aj ku ima prepočas Še covid se ne bi dalo,žalitev,1
16275,Te dni ko sta minil dva drža prazn se je zdelo da za predsed vlade obsta zgolj eden Prebiv in prebiv Sloven je voščil zgolj ob 1 maju praznik dela Ob 27 april dnevu upora proti okupator ni priprav noben poslan,ni sporni govor,0
16276,Za podpor jaz sem pravkar preveč zaprav na onlin shopin namest da bi se učila za izpit v četrtek,ni sporni govor,0
16277,8 junij se je schum reson za kratek čas dotakn vrednos 470 HzDanes je na 335 HzNe spomn se takšn delov,ni sporni govor,0
16278,Tukaj se sprašuj tudi kaj točno se zgodi če določ količ virus dobiš a je ta premaj za razvoj okužb Ali to kak imun odziv z razvoj protiteles že sprož ali ne Si potem kaj manj ranlj,ni sporni govor,0
16279,Dnevi hitros v Goodwood prestav,ni sporni govor,0
16280,Nivo komunik pa vedno prilagod sogovornik tako da me razumet tudi levuhar oligof,žalitev,1
16281,G Turk torej diplo FDVja so konkur le če se včlan strank SDS vsi ostal so pa nekonkur Je to vaše sporoč Kaj pa diplo fakultet za Evrops vede Kako konkur so pa oni,žalitev,1
16282,VI in le vi vodit strank v propad ko ste se spajd s temi krimin le VI,žalitev,1
16283,Borut kot državl ne zajebavaj se s posebn pooblas za vojsk raje vojsk sprav v red da bo povelj kader izenač z navadn vojak ki so mizern plačan ter da ne bo notri krimin pod krink prostovol dovolj je bilo,žalitev,1
16284,Na kakšen način spodbuj Po naslov vsebin ali po kakovos češ da je tako zanim da se splač ostat doma in ga gledat namest oditi ven,ni sporni govor,0
16285,Od kod se jim jemlj Ovi bi imeli vsebin in postok vse rešen vmes bodo pa ljudj krepal,žalitev,1
16286,Kot najbol izku politik v Sloven verjet veste da bo treba spremenit taktik proti tem rdeči šakal Na način branj ne bo šlo dolg Boljš obramb je napad Masla je en kup tudi na nasprot stran Za rdeče se ve takti najprej protes pol pa pripor Že viden,žalitev,1
16287,Nehaj Vsi imamo 3 evre tudi social šibki Za čike in alko se pa zmer najde a ne,žalitev,1
16288,Tisti ki se bojij slo da bi jih kontrol kje se nahajajoseved obvezn karant per scopr basta consultar Googl,ni sporni govor,0
16289,Jaz bi dal se kaksen popust Ce se drzavl sam odloc komu bo namen placa 10 eurna mesec Ce pa drzav namest njega pa placa 125 eurmes,ni sporni govor,0
16290,Naj ga vsaj Matjaž Han v malo šolo politik vzame Pa magist Natjaž tudi,žalitev,1
16291,Čas je zato da dokonč dobim pravn držav in pravn red Takšn podtik ste sposob samo vi g Poslan Boljš bi bilo da bi se ukvarj z finan v strank in poplač računovZ interpel ste napadl pravn držav,žalitev,1
16292,Vsak ki prisluh njegov besed najde nekaj zase nekater njegov pričev pomag pri soočan z vsakod težav drugi je sprem vse življ prav nihče pa ne ostan hladen,ni sporni govor,0
16293,Stavk sta neresničnaČ je nekaj dovolj je dovolj tisto nekaj ne pa vseNeutemel VSEGLIHARJENJA se morat folk odvad ker je kaviaržidokominternMURGL JUGOKOMI poturancijaEd 100000 ki so glasv za MURGL KOMI JUGO morat poved da so jih SPET prodal,žalitev,1
16294,Dosled upoštevaj vse zaščit ukrep OstanimoOdgovor,ni sporni govor,0
16295,spet ugotav da cepiv ne deluj ker necepl ne bi smeli v šolo in vrtec pa so le okužen,ni sporni govor,0
16296,Pravkar ulovlj jadran tuna lignj in morsk ježki Paška jagnjet ki se prost pase po otoku in ima zato izrazit slan priokus Boškin zadnj hrvaš Michel zvezd je posebnež tudi zato ker uporab zgolj in samo sestav s Paga,ni sporni govor,0
16297,Točno tako Kot pravi pregovor Kdor ne dela naj ne je Zakaj bi moral vedno podpir ene in iste lenuh in delomrznež Če nočej delat tudi jedo naj ne Če njim ni mar zakaj bi moral biti nam mar Njim tudi ni mar da moram mi delat zanje,žalitev,1
16298,Se ne strinj Saj so bile starej dame in gospod tudi na protes ob sodišč A bi po vašem takrat moral biti doma Potem bi bila pa demokr res mrtva,žalitev,1
16299,SVET Na Švedsk so do danes skupn zabelež že več kot tisoč smrtn primer zarad noveg koronavirus Števil potrj okužb z virus je preseg števil 11000,ni sporni govor,0
16300,Šoferj si lahko pomag tudi s tem zemljevid kjer so realn podatk glede čakaln dob tovornjak na mejnih prehod,ni sporni govor,0
16301,Za boljs izobraz so ljudj priprav placa vec Harvar zato nima tezav Slabs jih imajo in dostop javnih je le piskav izgovor za njih,ni sporni govor,0
16302,Vsa pohval Ferjan Gašper ki je nalil čist vina s podatk prejšn vlade in sedan vlade Mlad poslan ki ima zredn pizit smisel komun Opozi poslan z izjem mu ne sežej niti do gležnj Sram jih je lahko,žalitev,1
16303,Hisens iz Kitajs pošil večjo količ zaščit oprem via,ni sporni govor,0
16304,Nisem jaz plačan da bi nonstop visel na tem twiter Tvita ko mi paše Se mi pa še vedno smili ti da visiš v tisti Židan luknj kleti ali kakor ji pač rečet,žalitev,1
16305,Masovn sleden še nikol ni prines nič dobr Totalitar reflek brusel funkcionar ki so še ta mesec 4 marca 2020 namest nujn ukrep zoper širit SARSCoV2 poslu predav mladolet Grete o rešev zemlj in se slikal z njo,žalitev,1
16306,A tvoj mucek bo nekoč tudi takoo velik,ni sporni govor,0
16307,Spet SDS Kolikor vem je že dolgo nazaj JJ izjav da je kolabor sprevr dejan Prav tako kot so bili sprevr povojn poboj Vseh teh debat ne bi bilo če bi vsaka stran prizn svoje napak in zločin Ne samo ena,žalitev,1
16308,VZGOJITELJ PREDŠOLSKIH OTROK MŽzaposlit služb delo pokli,ni sporni govor,0
16309,A je novo OŠ v Kamnik že odprl,ni sporni govor,0
16310,Vsaj 12 otrok v ZK je resno zbolel za vnetn sindr za kater domnev da je povez s COVID19,ni sporni govor,0
16311,Slovesnos ob tej obletn v Trstu se bosta po napoved udelež tudi predsed Sloven in Itali Borut Pahor in Sergi Mattarel,ni sporni govor,0
16312,Čutim torej sem Tudi komarj so čuteč živa bitja NeUbijaj,žalitev,1
16313,Stvar znača Stvar neizživet narciz Sovra do drug člove ni ravno vrlin in posebn Torej nared iz imena izem in sem na enkrat v vlogi žrtve sist Janša gt Janšiz Kot žrtvi mi je dovolj vsakr namišl samoob,žalitev,1
16314,Konkret imam v mislih Počiv igrač turistič holdin,žalitev,1
16315,Uf Točno tisti izbris 20 000 firm Gaspar je bil velik kiks ko je demokr začel brste nato 2009 ukupc ideolog NY LBrother NLB še večja pa leta 2013 vlada granit kock in zadnj dve vladi z 13 igral vračan k nostal rd zvezdn stez CHE butlov,žalitev,1
16316,Stran LMŠ nesposob zlagan in ultra leva vas ni sram sploh kaj napis,žalitev,1
16317,Stavi da imaš na telefon že velik appov zarad kater bi se lahko inatil,ni sporni govor,0
16318,Če pričakujet opravič od rdeče falang ste v zmoti saj so oni vedno nezmot in nad vsemi,žalitev,1
16319,Bolnik obicaj poslj v bolnis Kam pa bi jih naj,žalitev,1
16320,Jaz sem tudi že v osnovn dobil avtom Zdaj sem bolj fan seiko solar,ni sporni govor,0
16321,Miro Cerar ni ustan niti nared noben strankeTak kot Šarec in Bratu se je le vsedel za podarj volanŠ dobro smo jo odnesl in prist le v jarku Prav lahko bi nas potop v blatn šendlor mlaki korup in revolucionar ideologijeSed ni,žalitev,1
16322,Ni res manj škodlj je kot neuporab Da roke si umivaj saj že ptičk čivka,ni sporni govor,0
16323,Nova štud iz Kitajs je razkr kdo so tisti ki imajo kar 14krat več možnos da v primer okužb z virus SARSCoV2 podlež novem virus ki sprož bolez Covid19,ni sporni govor,0
16324,V drugih novicah Bodoč finanč minster lahko koali pogodb vrže v koš in namest sezna poljub državn izdatk začne tuhtat kako bo proračun zaprl sredi reces,ni sporni govor,0
16325,BrščičIn zlast neraz svoje vloge kot četrt veja oblas bi moral politik nastav ogled in biti zavez resniciČet veja je šnelkursbulšit za ritardeD MURGL JUGOKOMI PSI ne razum svoje vloge pa je trdit tipa da MESSI ne razum svoje,žalitev,1
16326,Naj Cerar pove kako je opral denar preko 6 firm samo nekdo mora sprož postopek Vse eviden pozarepor,žalitev,1
16327,Predsednik držav že leta opozar in daje nezad oceno SV se kljub temu nič ne sprem Torej imamo laiki še manj vpliv na sprem Ni me sram prizn da sem laik probl pa je če si strokovnjak in se še hvali s tem pa te nihče ne šljiv ne upošt nasvet,ni sporni govor,0
16328,Vidiš to je simpt mental okužbeTud norci v blazn ne vedo da bi bilokaj narob z njimi,žalitev,1
16329,Ha volja ljudst beri refer jim ni več intimn opcij Naj še volitv ukin bomo saj vedel pri čem smo No saj vemo,žalitev,1
16330,Pa na maske ne pozab V karant v Stožicah ki bo trajal vsaj 34 tedne jih boste nujno rabiliKangler bo lahko opravl izvorn kmečk delo kidan dreka,žalitev,1
16331,To je pa zelo slaba novic Brezplač prevoz za upokoj ne za dijak in študen Eni žal še nimaj voliln pravi,ni sporni govor,0
16332,Moj91ganeb si mislilnavad obmejn tablak so jo namest pišeRepub Slovenijateb se pa vidid si zabit genocid boljševik,žalitev,1
16333,Ta tvit bi lahko videl če me premier ne bi blokir,ni sporni govor,0
16334,Ena nespamet žensk se trudi SD zradikaliz do skrajnos Le kdo razen nje lahko najde v tem kaj dobr Hmm nekaj pa vendar slepi bodo že kaj kmalu spregled,žalitev,1
16335,Glavn izvršn direktor Twitter Jack Dorsey je sporoč da lahko zapos v podjet odslej delaj od doma Za vedno Podjet je tako postal eno prvih ki je svoje delov povse optimiz za delo od doma,ni sporni govor,0
16336,Pomadzar so nam Postal je Mark Bandelas,žalitev,1
16337,Zato bo matur smešn ker kdo pa lahko zbran piše 2 uri z masko na obraz Neživl in smešn maske bodo dol sekun po tem ko bodo odprl poleZ bo večin šolarj in dijak ostal doma ker so zahtev neuresnič Sedaj celo groz s šolanj doma v jesen,ni sporni govor,0
16338,g Priba Ne aplik za varov pred okužen Predlag da odločn protes proti zdravnik saj njihov prosi slečt se žali člove dostoj in je v duhu polic držav Varuh človek pravi infor poobl ne boste nič ukrep,ni sporni govor,0
16339,Še dobro da je člove že rešil probl global segrev in nuklear orožj saj tile politik res ne vliva zaupan,žalitev,1
16340,get woke on the FDVjov so enako dobri o znanos kotznanstvenik question,ni sporni govor,0
16341,sej ni probl v karant jih dat in pošpr s tisti pipso kot žuželk,nasilje,1
16342,A ni bla cela afera zarad kanaliz Ker gre čez vodovar območ or someth,ni sporni govor,0
16343,22Ce pa vpijes da imas premalonaokrog pa hodis s premi znamk gre pa ljude v nos Misli da uprav,ni sporni govor,0
16344,To je vase mnenj na kater ne bom reagir vami neplod debat zakljucuj,ni sporni govor,0
16345,Moj nivo je visok nad tvoji ki pišeš iz podstr ukred vile In iskren ta mesec si tisoč petst šestintrides ki je omenil klet Boring,žalitev,1
16346,Maske in razkuž lahko kupim na Petrol že vsaj 2 tedna Počas jih bodo začel prodaj že v Eurosp,ni sporni govor,0
16347,V Sloven je tolik medijs svobod da lahko že šolan novinar objavl lažnen Zavol osebn zamer imajo tolik svobod da zapos v javnih zavod kar v času služb obračunav s posameznik Jaz še nisem slišal za bolj prešer svobo izraž,žalitev,1
16348,Tole sem jaz našla iz bosans logov,ni sporni govor,0
16349,Barbar Šinigoj Že od malih nog sem prepev najbliž in že zelo mlada sem začut kakšn moč ima glas Kako lahko prepros melod zapet iz srca zapel poslu v globin duše do solz sreče ali žalos,ni sporni govor,0
16350,PISMA BRALCEV Absolut zmagov sloven podneb načrt so zagovornik NEK in TEŠ,ni sporni govor,0
16351,Ja ja če tako rečet ko človek vrže puško v koruz ali ko jo mora ker so stric naroč,žalitev,1
16352,V dobi lažnih novih obraz in vsespl pomanj leteh lahko kmalu pričakuj tudi oglas,ni sporni govor,0
16353,Trdit da Vlada nima legitimnos je izmišl Dovolj je prazn besed ki si ne zasluž pozornostiVeč prebiv sprej oziro sogla s temelj oblast odločit Nekaj tisoč kolesar je manjšinaVlad je legaln izvolj in je legit,ni sporni govor,0
16354,Odlag v Dolgi Poljan v postop sanac z odpadk v teh dneh še posebej previd Radio Robin via,ni sporni govor,0
16355,Meril RS so jasna in Tuniz izpoln kriter za uvrstit na zelen sezna Po kaksn meril je torej prist na rumen sezna,ni sporni govor,0
16356,Obožuj ob šestih zjutraj da ga lahko že pred šihto poslu za boljš dan,ni sporni govor,0
16357,Če drži da je nova parlamentar večin danes v DZ umakn z dnevn reda imenov novih SLO sodnik sodišč EU je to zgolj dobro O tem sva namreč z napis cele ekspertiz,ni sporni govor,0
16358,Brez dlake na jezik in brez dlake na češpljiglad obrit yummyz pocuz,nespodobni govor,1
16359,Za tiste ki ste se pridruž tw po letu 2014 ff follow fridayPosled ali pa ne tist ki ga sotviter pripor,ni sporni govor,0
16360,Ni vse slabo ampak bist vec kot dobr Zakaj se pogrev ideolos vpras s kater vecin aktivn prebiv nima veze Sloven je pripel v evrops obskur kaj je dobr za gospodar Kolik izvoz na Pol ali Hu,žalitev,1
16361,Aja pa še toUgankar moda se silno širi po mehurč podruž se že vsepovsod odpir oddelek za čisto matematik oddelek za politolog TiVse ugankar franšiz so dobrodošleP lep in sončen dan vsem,ni sporni govor,0
16362,A niste SDSov pred imenov trdil da ga je škoda za komisar češ da bi ga bolj potreb doma v času predsed Sloven EU A zdaj je pa že Kučan Da se ne bo izkaz da je še Janša Kučan ali pa da mu Boris Kidrič iz groba prišepetav,žalitev,1
16363,jaz imam od januar ze placan pavsal za mulce je kul ce so celo polet na morju to bi bili tako ali tako med karant nam tudi sicer ni bilo nic hudeg,ni sporni govor,0
16364,Več o ukrep Nogomet zveze Sloven COVID19 koronavirus,ni sporni govor,0
16365,2 Q4 ABALigaDomač so se približ na vsega šest točk zaost nato pa je s trojk udaril Vodim z 6960ZmajevoSr,ni sporni govor,0
16366,Studij o dolgotraj negi je bilo naroč cca tolik kot poskus matur vašeg tov Nitke Rezult pa poraz,žalitev,1
16367,Gostil imajo drug siste Med tedno ljudj ne hodij tolik v restav kot med vikend ko imajo čas Super bi bilo da bi imelo še več oseb prost ali pa da bi imeli 4 dnevn delavnik,ni sporni govor,0
16368,Absurd ker sploh ne pašet skupaj Jaz dam Platon zraven medved Puja ker sta skupaj po abeced,ni sporni govor,0
16369,PRIČEVALCI JAKOB IN MATEVŽ KOŠIR ob 2255 na TV SLO1 gtPrič o števil Koširj družin iz Dolgih Njiv nam opišet brata Jakob je bil rojen leta 1927 Matevž pa štiri leta pozne,ni sporni govor,0
16370,super samo da se končajoNeurad Rastoder se v Stožicah povez z Arabc,ni sporni govor,0
16371,Zunan minist medte sloven državl ki so še v Italij svetu da se na varen način in v lastn organiz potov vrnej v domov so zapis na Twitter,ni sporni govor,0
